# GMM n=4 pocket classification, T=40C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
938  -124.51  3  0.804965  12.281  5.882  -0.778528  1.016117  -0.010116  S3_pocket
939  -122.53  3  0.775354  13.495  7.222  -0.509534  1.225179  -0.031059  S3_pocket
940  -120.96  3  0.815145  12.549  5.747  -0.512451  1.020848  -0.000870  S3_pocket
941  -74.18  2  0.832846  11.295  6.126  -0.944743  0.947178  -0.018124  S3_pocket
942  -118.28  3  0.793910  11.331  6.696  -0.548687  1.032519  -0.003348  S3_pocket
943  -105.27  3  0.939526  12.787  4.924  -0.585429  0.718452  -0.019090  S3_pocket
944  -105.51  3  0.937807  12.839  4.410  -0.536519  0.703227  -0.019038  S3_pocket
945  -117.31  3  0.994688  13.323  4.151  -0.430727  0.651722  -0.024561  S3_pocket
946  -93.95  3  0.890949  12.603  4.468  -0.599740  0.765934  -0.016033  S3_pocket
947  -100.67  3  0.908188  11.934  6.150  -0.922757  0.840421  -0.031031  S3_pocket
948  -126.22  3  0.809351  12.402  5.861  -0.554154  0.978345  0.006707  S3_pocket
949  -122.56  3  0.778751  12.308  7.262  -0.691600  1.139905  -0.007319  S3_pocket
950  -90.77  3  0.769398  13.388  6.695  -0.732926  1.099001  -0.007460  S3_pocket
951  -122.15  3  0.853613  12.900  5.766  -0.799751  0.948354  -0.013452  S3_pocket
952  -105.66  3  0.841063  11.809  5.988  -0.938290  0.973353  0.002335  S3_pocket
953  -97.30  3  0.818093  11.747  6.523  -0.968067  1.011158  -0.004510  S3_pocket
954  -82.46  2  0.856273  12.069  5.612  -0.784293  0.990539  -0.029075  S3_pocket
955  -42.35  2  0.855446  9.694  6.429  0.132870  0.751403  -0.003095  surface
956  -49.39  2  0.881485  9.990  6.595  0.230898  0.770855  -0.020717  surface
957  -53.70  2  0.853671  9.308  6.208  0.403730  0.733439  -0.015138  surface
958  -38.65  2  0.868905  10.159  6.539  0.472271  0.755829  -0.021115  surface
959  -44.89  2  0.866190  8.348  8.457  0.805003  0.828627  -0.016900  surface
960  -50.95  2  0.882885  9.709  7.438  0.536191  0.757588  -0.023159  surface
961  -41.73  2  0.849539  9.001  7.650  0.542627  0.805774  -0.024970  surface
962  -58.31  2  0.893841  8.423  7.652  0.529523  0.788455  -0.022958  surface
963  -68.41  2  0.893827  8.327  7.893  0.679999  0.771542  -0.021270  surface
964  -62.90  2  0.920232  8.936  7.983  0.613061  0.799963  -0.037587  surface
965  -52.48  2  0.919062  8.183  6.945  0.556583  0.726397  -0.025688  surface
966  -76.70  2  0.876203  9.228  6.932  0.419107  0.763212  -0.025598  surface
967  -38.09  2  0.847467  9.310  7.841  0.620232  0.831377  -0.037895  surface
968  -54.19  2  0.886423  9.516  7.838  0.529340  0.762534  -0.020761  surface
969  -40.33  2  0.878385  9.571  7.196  0.567548  0.785474  -0.021843  surface
970  -46.30  2  0.854972  8.928  7.038  0.388665  0.820761  -0.021482  surface
971  -53.58  2  0.858723  9.137  8.139  0.573523  0.814156  -0.015135  surface
972  -70.60  2  0.942603  8.877  8.009  0.677270  0.766444  -0.028978  surface
973  -62.00  2  0.897113  9.670  7.908  0.573604  0.788528  -0.037616  surface
974  -66.45  2  0.907233  9.086  7.997  0.578868  0.813508  -0.024935  surface
975  22.36  0  0.904124  10.062  7.478  0.306486  0.776506  -0.030125  surface
976  14.99  0  0.889631  11.124  7.861  0.454672  0.791922  -0.015725  surface
977  -3.20  0  0.872415  11.380  7.716  0.457245  0.857293  -0.025935  surface
978  20.43  0  0.927818  11.196  6.907  0.284899  0.734929  -0.032436  surface
979  -18.53  0  0.930121  10.505  7.325  0.178753  0.793853  -0.031984  surface
980  -3.60  0  0.929729  10.043  7.597  0.233149  0.792613  -0.029293  surface
981  -18.16  0  0.896648  10.020  8.006  0.243382  0.867105  -0.014487  surface
982  3.15  0  0.890172  10.092  7.163  0.193428  0.763620  -0.031965  surface
983  -29.68  0  0.933716  10.118  6.947  0.222320  0.788399  -0.034507  surface
984  17.97  0  0.913488  10.841  7.228  0.497150  0.745267  -0.025274  surface
985  23.58  0  0.927276  10.444  7.160  0.179352  0.728957  -0.028319  surface
986  -29.99  0  0.895078  12.704  4.923  -0.353226  0.784583  -0.023402  S3_pocket
987  9.81  0  0.882520  10.263  7.913  0.482996  0.825925  -0.017839  surface
988  83.87  1  0.770957  11.201  8.179  0.978690  0.978017  -0.009900  surface
989  86.95  1  0.859854  11.826  6.435  0.716578  0.782735  -0.040262  surface
990  93.11  1  0.841639  11.275  6.239  0.749023  0.779227  -0.010424  surface
991  112.99  1  0.850681  12.611  5.538  0.700637  0.718732  -0.017432  surface
992  89.45  1  0.884204  12.204  5.548  0.485378  0.723790  -0.016666  surface
993  105.60  1  0.856755  12.369  5.233  0.542236  0.757949  -0.016390  surface
994  100.70  1  0.836198  12.079  5.366  0.777204  0.820298  -0.006818  surface
995  116.84  1  0.872225  11.509  5.073  0.335250  0.746963  -0.011053  surface
996  99.21  1  0.874139  12.082  5.083  0.438064  0.750350  -0.021558  surface
997  87.61  1  0.849722  12.064  5.608  0.795322  0.772196  -0.011914  surface
998  104.73  1  0.838614  11.426  5.912  0.730102  0.779500  -0.012385  surface
999  98.08  1  0.859223  11.860  5.237  0.547036  0.728977  -0.008514  surface
1000  121.71  1  0.857122  11.586  5.723  0.466821  0.744030  -0.021147  surface
