# GMM n=4 pocket classification, T=35C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
921  110.42  1  0.811599  6.564  12.209  -0.386138  1.238120  -0.021381  S1_pocket
922  122.44  1  0.830607  6.568  12.116  -0.347600  1.177383  -0.033679  S1_pocket
923  114.41  1  0.839095  7.300  11.916  -0.629781  1.170899  0.000674  S1_pocket
924  106.60  1  0.817958  7.192  12.059  -0.530179  1.197296  -0.011893  S1_pocket
925  115.19  1  0.839497  7.172  12.009  -0.639114  1.200704  -0.013943  S1_pocket
926  140.08  1  0.838785  6.628  15.056  0.012201  1.259225  -0.030207  S1_pocket
927  131.52  1  0.833049  6.433  13.371  -0.118465  1.207581  -0.025742  S1_pocket
928  127.23  1  0.843953  6.621  12.915  -0.325093  1.200814  -0.018628  S1_pocket
929  139.53  1  0.817157  6.187  13.449  -0.105622  1.246781  -0.010242  S1_pocket
930  115.12  1  0.830936  7.076  14.144  -0.428652  1.285288  -0.010688  S1_pocket
931  135.80  1  0.826565  6.456  13.579  -0.369445  1.210129  -0.023339  S1_pocket
932  118.21  1  0.835587  6.801  13.345  -0.193312  1.220078  -0.019033  S1_pocket
933  131.55  1  0.845613  6.978  12.700  -0.418426  1.222033  -0.025183  S1_pocket
934  124.32  1  0.840085  7.145  11.980  -0.544398  1.223151  -0.011207  S1_pocket
935  113.17  1  0.860618  8.297  13.083  -0.349061  1.210219  0.001430  S1_pocket
936  117.26  1  0.817013  6.415  13.093  -0.527610  1.247323  -0.017364  S1_pocket
937  128.51  1  0.814719  6.688  14.043  -0.209554  1.257341  -0.021101  S1_pocket
938  158.70  0  0.792628  6.619  13.384  -0.169587  1.174630  -0.024848  S1_pocket
939  132.45  1  0.855038  7.020  12.379  -0.371185  1.104279  -0.014951  S1_pocket
940  138.32  1  0.834374  6.234  13.491  -0.233460  1.164867  -0.014419  S1_pocket
941  106.57  1  0.834404  6.139  13.517  -0.108082  1.165027  -0.016514  S1_pocket
942  125.73  1  0.824214  6.741  11.771  -0.611732  1.145024  -0.015737  S1_pocket
943  130.28  1  0.811363  5.989  13.678  -0.263772  1.212655  -0.010910  S1_pocket
944  138.44  1  0.822290  6.143  14.097  -0.287286  1.194154  -0.020485  S1_pocket
945  109.25  1  0.865368  7.185  12.689  -0.444664  1.105278  -0.002618  S1_pocket
946  118.81  1  0.846601  7.754  11.737  -0.490922  1.048526  -0.022175  S1_pocket
947  107.01  1  0.871211  7.360  11.972  -0.570521  1.118391  -0.003208  S1_pocket
948  136.23  1  0.845137  6.504  12.561  -0.529677  1.127335  -0.015384  S1_pocket
949  113.65  1  0.810700  6.409  12.475  -0.653550  1.206600  -0.015908  S1_pocket
950  108.22  1  0.866877  6.778  11.681  -0.471047  1.140761  -0.025000  S1_pocket
951  123.33  1  0.807074  6.082  13.160  -0.338177  1.208720  -0.017158  S1_pocket
952  129.38  1  0.851507  6.866  11.634  -0.435849  1.117395  -0.017085  S1_pocket
953  117.25  1  0.854796  6.371  12.418  -0.317165  1.118407  -0.008428  S1_pocket
954  123.03  1  0.839016  6.865  12.969  -0.420046  1.168422  0.001322  S1_pocket
955  131.92  1  0.837087  6.658  13.271  -0.442124  1.176389  -0.009469  S1_pocket
956  127.16  1  0.849527  6.691  13.640  -0.374193  1.169609  -0.010338  S1_pocket
957  129.74  1  0.809432  6.494  13.939  -0.149123  1.179075  -0.026085  S1_pocket
958  119.74  1  0.857844  6.893  13.085  -0.511607  1.178394  -0.014415  S1_pocket
959  116.94  1  0.849470  7.615  13.006  -0.364055  1.147421  -0.007139  S1_pocket
960  98.89  1  0.856299  7.848  12.018  -0.693802  1.177156  -0.004138  S1_pocket
961  139.45  1  0.845917  6.660  13.530  0.083162  1.161480  -0.011893  S1_pocket
962  126.84  1  0.831687  6.832  13.062  -0.222582  1.183666  -0.017941  S1_pocket
963  111.95  1  0.827885  6.193  12.921  -0.508266  1.168673  -0.009956  S1_pocket
964  126.77  1  0.824540  6.566  12.160  -0.453621  1.163539  -0.016762  S1_pocket
965  131.63  1  0.820433  6.774  13.373  -0.250779  1.197648  -0.013145  S1_pocket
966  95.57  1  0.862497  7.647  11.060  -0.848223  1.110666  -0.004388  S1_pocket
967  110.90  1  0.874795  6.889  12.494  -0.581855  1.132618  -0.018962  S1_pocket
968  115.17  1  0.826090  6.778  12.898  -0.390158  1.202867  -0.017680  S1_pocket
969  143.34  1  0.829182  5.832  12.100  -0.322472  1.108887  -0.015470  S1_pocket
970  114.25  1  0.837994  6.849  13.288  -0.441174  1.212992  -0.011324  S1_pocket
971  117.09  1  0.844105  6.401  11.547  -0.586214  1.121713  -0.024323  S1_pocket
972  118.15  1  0.849935  6.370  13.884  -0.106426  1.196186  -0.010298  S1_pocket
973  109.21  1  0.856325  7.202  13.154  -0.432301  1.161237  -0.010056  S1_pocket
974  117.03  1  0.853873  6.868  12.146  -0.501629  1.134698  -0.030792  S1_pocket
975  123.18  1  0.828430  6.893  13.506  -0.140471  1.175919  -0.011194  S1_pocket
976  120.53  1  0.849151  6.529  13.507  -0.166534  1.190344  -0.021653  S1_pocket
977  128.63  1  0.834783  6.573  14.167  -0.209271  1.211272  -0.014894  S1_pocket
978  125.81  1  0.826925  7.068  12.273  -0.511213  1.170370  -0.017865  S1_pocket
979  109.05  1  0.829458  6.879  11.851  -0.727900  1.197915  -0.007329  S1_pocket
980  123.80  1  0.803936  7.421  13.669  -0.261954  1.257242  -0.014136  S1_pocket
981  106.84  1  0.836289  7.559  12.029  -0.731106  1.148536  -0.005386  S1_pocket
982  117.14  1  0.822040  7.218  12.022  -0.616511  1.162080  -0.012998  S1_pocket
983  136.44  1  0.820977  6.462  13.299  -0.083261  1.132301  -0.013459  S1_pocket
984  119.98  1  0.837017  6.565  13.660  0.057561  1.126417  -0.019739  S1_pocket
985  131.99  1  0.825626  6.185  14.108  -0.218338  1.185294  -0.013456  S1_pocket
986  111.24  1  0.838102  6.787  12.728  -0.550359  1.140239  -0.020265  S1_pocket
987  123.23  1  0.818565  6.912  13.093  -0.494478  1.164271  -0.011901  S1_pocket
988  132.46  1  0.825449  6.459  13.890  -0.044657  1.169045  -0.017540  S1_pocket
989  123.06  1  0.871755  6.868  11.997  -0.575078  1.126331  -0.017481  S1_pocket
990  117.97  1  0.839475  6.342  12.404  -0.470429  1.170060  -0.021219  S1_pocket
991  115.29  1  0.845088  7.106  13.010  -0.627546  1.193430  -0.015550  S1_pocket
992  132.86  1  0.836879  7.036  13.469  -0.079357  1.153231  -0.010988  S1_pocket
993  101.78  1  0.839976  7.262  12.606  -0.580733  1.141215  -0.011925  S1_pocket
994  122.77  1  0.823737  6.891  13.111  -0.315073  1.159030  -0.014303  S1_pocket
995  129.83  1  0.856774  6.784  12.295  -0.581623  1.150155  -0.022649  S1_pocket
996  107.77  1  0.844058  7.296  13.084  -0.338966  1.224591  -0.007732  S1_pocket
997  120.74  1  0.819853  6.620  14.150  -0.142497  1.266567  -0.008480  S1_pocket
998  124.66  1  0.826786  6.119  13.206  -0.266768  1.201941  -0.009324  S1_pocket
999  149.13  1  0.823716  6.587  13.446  -0.164096  1.189586  -0.007848  S1_pocket
1000  123.97  1  0.804838  6.475  13.808  -0.007020  1.237802  -0.009089  S1_pocket
